,Author,Poem
3621,"Ruoppolo,Pablo",Si Estás Saturado De Poesía No Sigas Leyendo
3622,"Ruoppolo,Pablo",Soy Una Marioneta De Mí Mismo
3623,"Ruoppolo,Pablo",Ya No Corre El Agua Por La Cascada De Tus Ojos
3624,"Sabido Sánchez,Fernando",Un Día Estarás Muerto Jack Kerouac
3625,"Sabido Sánchez,Fernando",La Náusea
3626,"Sabido Sánchez,Fernando",Iletrados
3627,"Sabido Sánchez,Fernando",Inexistencia
3628,"Sabido Sánchez,Fernando",Presagios
3629,"Sabido Sánchez,Fernando","Sabiduría, Luz Que Extiende Sus Largos"
3630,"Sabido Sánchez,Fernando",Se Sentía Libre
3631,"Sabido Sánchez,Fernando",Sin Ti Puedo Enterrar Mi Alma
3632,"Sabido Sánchez,Fernando",En Mis Sueños Siempre Habita El Vacío
3633,"Sabido Sánchez,Fernando",Soledad
3634,"Sabido Sánchez,Fernando",Pasó A Mi Lado Una Ensoñación Casi Rozándome
3635,"Sabido Sánchez,Fernando",Individualidad
3636,"Sabido Sánchez,Fernando",Me Niego A Mostrar Al Mundo La Asexualidad
3637,"Sabido Sánchez,Fernando",Presiento Que Estamos Enterrando
3638,"Sabido Sánchez,Fernando",Imposibilidad
3639,"Sabido Sánchez,Fernando",Nos Estremece La Pasión
3640,"Sabido Sánchez,Fernando",Suspendidas En La Duración De Zeus
3641,"Sabido Sánchez,Fernando",No Llores Cuando Los Malditos
3642,"Sabido Sánchez,Fernando",Sobre Mi Sexualidad Llueve En Horizontal
3643,"Sabido Sánchez,Fernando",Tu Ternura Planea Sobre La Convulsión
3644,"Salazar,Jesús",Eran Las 7:30 En Un Dia Como Cualquiera
3645,"Salazar V.,Abel",Estos Dos Cangrejos Pequeñitos
3646,"Salazar V.,Abel",Durante Muchas Noches
3647,"Salazar V.,Abel",Bongo
3648,"Salazar V.,Abel",Tú Fuiste La Misma En Otro Tiempo...
3649,"Salazar V.,Abel",Tu Danza
3650,"Salazar V.,Abel",Tangible Devenir
3651,"Salazar V.,Abel",Silencio Rotundo
3652,"Salazar V.,Abel",Mientras Vivan Los Que Vivieron Conmigo
3653,"Salazar V.,Abel",Mudo Testimonio Del Origen
3654,"Salazar V.,Abel",Porque Fuimos Hechos De Arena Trasnochada
3655,"Salazar V.,Abel",Yo Tengo Para Ti
3656,"Salazar V.,Abel",Puntarenas
3657,"Salazar V.,Abel",Post-Scriptum
3658,"Salazar V.,Abel",Prescriptum
3659,"Salinas,Pablo",Mujer...
3660,"Salinas,Pablo",Si La Noche Se Apiadase De Mí
3661,"Salvat,Belkys",Entrega
3662,"San Gil,Andrea",Negro
3663,"San Gil,Andrea","Miedo, Frío, Traición"
3664,"San Isidro,Olga","Para Ti, Que Me Lees"
3665,"San Isidro,Olga",Dame Tu Mano Y Acompáñame
3666,"San Isidro,Olga",Romance
3667,"San Isidro,Olga",¡Tú Que Lo Ves...!
3668,"San Isidro,Olga",¡Te Sueño!
3669,"San Isidro,Olga",Riberas Del Alma
3670,"San Isidro,Olga","¿De Qué Te Vale La Vida, Si La Vives Sin Amor?"
3671,"San Isidro,Olga",¡Soy Privilegiada!
3672,"San Isidro,Olga",No Éramos Uno...
3673,"San Isidro,Olga",Razón Sin Razön
3674,"San Isidro,Olga",Luna Negra
3675,"San Isidro,Olga","Viajar A Otros Mundos, ¡Vivir!"
3676,"San Isidro,Olga",Torpe Tiempo
3677,"San Isidro,Olga",Jamás Caminaremos Solos
3678,"San Isidro,Olga",Nos Bajan Los Colores Y Nos Suben
3679,"San Isidro,Olga",Piensa El Rey Que Es El Mejor
3680,"San Isidro,Olga",Ya No Miras...
3681,"San Isidro,Olga",Podría Descubrirte...
3682,"San Isidro,Olga",Tarde Lluviosa De Días Infinitos
3683,"San Isidro,Olga",Oscuridad
3684,"San Isidro,Olga",Moldéame Con Suavidad Las Manos
3685,"San Isidro,Olga","No Te Trato Bien, Mujer"
3686,"San Isidro,Olga",Pequeña Alma Mía
3687,"San Isidro,Olga",Subiré Los Andenes De Tu Cuerpo
3688,"San Isidro,Olga","Si Por Quererte, He De Pagar Tanto"
3689,"San Isidro,Olga",Puedo Quedo Llorar... Sin Pantomimas
3690,"San Isidro,Olga",¡Quiéreme!
3691,"San Isidro,Olga",¡Quisiera Decirte Tantas Cosas!
3692,"San Isidro,Olga",Si Yo Fuese...
3693,"San Isidro,Olga",Si Sólo Eres Nube Que Pasa
3694,"San Isidro,Olga",Suspiros De Amor
3695,"Sanabria Sánchez,Julio",¡Te Quiero!
3696,"Sánchez Boske,Antonio",No Es Verdad
3697,"Sánchez Boske,Antonio",No Soy Nada Más Que Lo Que Tú Me Das
3698,"Sánchez Boske,Antonio",Te Dije Adiós Con Palabras
3699,"Sánchez Boske,Antonio",Estrella De Mi Destino
3700,"Sánchez Boske,Antonio",Por Qué Duele Tanto
3701,"Sánchez Carrón,Irene","Que Pocas Cosas Duelen. Digamos, Por Ejemplo"
3702,"Sánchez Carrón,Irene",Los Obstinados
3703,"Sánchez Carrón,Irene",Mientras Duermes Te Miro
3704,"Sánchez Carrón,Irene",Son De Nuevo Las Ocho
3705,"Sánchez Carrón,Irene",Escultor Con Estatua
3706,"Sánchez Carrón,Irene",La Costumbre Me Trae Hasta Tu Cuerpo
3707,"Sánchez Carrón,Irene",Tengo Miedo
3708,"Sánchez Carrón,Irene",Que Alguien Recomponga Los Jarrones
3709,"Sánchez Carrón,Irene",Todo Se Ha Ido Borrando Tiempo Adentro
3710,"Sánchez Carrón,Irene",Reflexiones Previas A La Siguiente Escena
3711,"Sánchez Carrón,Irene",En Otoño Era Fácil Darnos A La Emoción
3712,"Sánchez Carrón,Irene","Mantén, Camino, Tú, La Esperanza"
3713,"Sánchez Carrón,Irene",Geografía
3714,"Sánchez Carrón,Irene",Sin Edad
3715,"Sánchez Carrón,Irene",No Pudrirse
3716,"Sánchez Carrón,Irene",Pasas Las Horas Mirándote Las Manos
3717,"Sánchez Carrón,Irene",No Hay Certezas Detrás De Tanta Espera
3718,"Sánchez Carrón,Irene",Todas Las Calles De Aquella Noche Iban Al Cielo
3719,"Sánchez Carrón,Irene",Oráculo
3720,"Sánchez Carrón,Irene",Una Mujer Madura Que Contrata Una Cita
3721,"Sánchez Carrón,Irene",Qué Nostalgia Infinita Nos Acecha
3722,"Sánchez Carrón,Irene",Silueta Detrás De Una Ventana
3723,"Sánchez Carrón,Irene",Y Porque Estamos Solos Empezamos Un Verso
3724,"Sánchez Carrón,Irene",Tienda En Casa
3725,"Sánchez Chuchuca,Víctor Roberto",Pincel Geográfico
3726,"Sánchez Magariños,Mª Guillermina",Miedo
3727,"Sánchez Magariños,Mª Guillermina",Triángulo Griego
3728,"Sánchez-Rojas,Patricio",Septiembre
3729,"Sánchez-Rojas,Patricio",El Paraguas Rojo
3730,"Sánchez-Rojas,Patricio",El Calendario De La Eternidad
3731,"Sánchez-Rojas,Patricio",Gracias
3732,"Sánchez-Rojas,Patricio",La Ciudad
3733,"Sánchez-Rojas,Patricio",El Pirata
3734,"Sánchez-Rojas,Patricio",Guitarra De Sol
3735,"Sánchez-Rojas,Patricio",Estás Escrita En Las Líneas De Mi Mano
3736,"Sánchez-Rojas,Patricio",Tu Semblante Son Los Trenes Que Se Duermen Con El Alba
3737,"Sánchez-Rojas,Patricio","Hay Días, Y Son Los Más, Eternamente Breves"
3738,"Sánchez-Rojas,Patricio","Perdí Esos Caminos Por Donde Otrora Pasé Tantas Veces, Apresurado"
3739,"Sánchez-Rojas,Patricio",Hoy Acabo De Hablarme En Una Oreja
3740,"Sánchez-Rojas,Patricio",Sobre Este Suelo Abierto Que Presiento
3741,"Sánchez-Rojas,Patricio",Sobre La Grava Azul De Canet Plage Busco
3742,"Sánchez-Rojas,Patricio","Tú, El Ignorante Fatalmente Culto"
3743,"Sánchez-Rojas,Patricio","Sentado, Tras La Copa, Está Mi Hermano"
3744,"Sánchez-Rojas,Patricio",Teatro Palet
3745,"Sánchez-Rojas,Patricio",Vivo En Un Mundo Al Revés
3746,"Sánchez Vázquez,Pedro",I. La Semilla Del Miedo
3747,"Sánchez Vázquez,Pedro",Ii. Dime Dónde He Llegado
3748,"Sánchez Vázquez,Pedro",Iii. El Regreso Es Imposible
3749,"Sánchez Vázquez,Pedro",Iv. La Única Verdad
3750,"Sánchez Vázquez,Pedro",V. Ella
3751,"Sánchez Vázquez,Pedro",Vi. Los Colores Del Nuevo Amanecer
3752,"Sánchez Vázquez,Pedro",Dormir Con Melancolía
3753,"Sánchez Vázquez,Pedro",Vi Soñar A Las Ranas
3754,"Santervás,Lorena",Lentamente Alcé La Vista
3755,"Sanz,Pedro",No Abras Los Ojos
3756,"Sanz,Pedro",Covaleda: Algo De Tu Esencia...
3757,"Sanz,Pedro",El Horizonte Se Quiebra
3758,"Sanz,Pedro",Traigo Adheridos Los Musgos Del Recuerdo
3759,"Saravia,Rafael",Hermano
3760,"Saravia,Rafael",Mi Querida
3761,"Saravia,Rafael","Eres, Vestida De Luz, Y Cera, Y Férrea Postura De Cirio..."
3762,"Saravia,Rafael",Primera Carta A La Niña Azul
3763,"Segarra,Iván","Reinaldo Arenas, Templado Corazón De Melón."
3764,"Segarra,Iván",Borinquen... Si Supieras
3765,"Segarra,Iván",Y Después De...
3766,"Segarra,Iván",Idilio Sideral
3767,"Segarra,Iván",Quiero Olvidarme
3768,"Segarra,Iván",¿Para Qué Quererte Más?
3769,"Segarra,Iván",Desde La Presencia Exacta De Las Cosas
3770,"Segarra,Iván","¡Mayombe, Vivificante De América"
3771,"Segarra,Iván",Serás
3772,"Segarra,Iván","...Resérvate El Amor, Mi Amor,"
3773,"Segarra,Iván","No Me Definas, Abrázame"
3774,"Segarra,Iván",Soy El Descarnado Jesús De Mi Evangelio
3775,"Segarra,Iván",Y La Vida Se Hace Un Rostro De Tinieblas Muertas
3776,"Segura «Jesm»,Jorge E.",La Pistola
3777,"Segura Vega,Eliana",Repasando
3778,"Segura Vega,Eliana",Eco De Una Canción Desesperada
3779,"Segura Vega,Eliana",Parafraseando El Poema Veinte De Pablo Neruda
3780,"Segura Vega,Eliana",Voy A Imaginar Que El Creador Por Privilegio
3781,"Segura Vega,Eliana",Siempre Voy Y Vengo Por Los Tiempos Idos
3782,"Segura,René",Sagrada Saliva
3783,"Segura,René",Poesía
3784,"Segura,René",Tengo El Poder De La Transformación
3785,"Segura,René",Tierra Santa
3786,"Segura,René",Para Quien Escribo
3787,"Segura,René",Flores En Mi Jardín
3788,"Segura,René",Hay Un Ángel Y Un Demonio
3789,"Segura,René",Limpio Mis Heridas
3790,"Segura,René",Tengo Una Autoestima Medicada
3791,"Segura,René",Perdiendo Fe Con Excesos
3792,"Segura,René",Me Santifico
3793,"Segura,René",Tengo Miedo De Sembrar Un Árbol Y Terminar Ahorcándome En Él
3794,"Segura,René",Por Fin Encontré Sabiduría Y Libertad
3795,"Segura,René",Puño No Será Voz
3796,"Sensikasa,Egami",El Cuerpo No Escribe En La Disco
3797,"Serna G.,Ricardo",Los Ojos Del Amor Hablan
3798,"Serna G.,Ricardo",Ojos
3799,"Serna G.,Ricardo",Leña Para Mi Fuego
3800,"Serna G.,Ricardo",Mi Pueblo
3801,"Serna G.,Ricardo","En La Vida, Como Las Palabras Que Están Escritas En  El Océano"
3802,"Serna G.,Ricardo",Sin Palabras
3803,"Serna G.,Ricardo",Hay En Mi Interior Cosas Dormidas
3804,"Serna G.,Ricardo","Tus Palabras, Señor, Despiertan En Mi Boca"
3805,"Serna G.,Ricardo",Hoy Sólo Pienso En Tu Muerte
3806,"Serna G.,Ricardo",Recuerdos Míos
3807,"Serna G.,Ricardo",Me Alumbrará El Sol A Medianoche
3808,"Serna G.,Ricardo","Muñeca, Eres La Flor De Mis Ternuras"
3809,"Serna G.,Ricardo",¿Recuerdas?
3810,"Serna G.,Ricardo","Perder No Sé Qué Cosa, Si Nunca La He Tenido"
3811,"Serna G.,Ricardo",Soy
3812,"Serna G.,Ricardo",Tienes Las Manos Vacías
3813,"Serna G.,Ricardo",Y A Pesar De Todo
3814,"Serna G.,Ricardo",¡Y Si Muero Mañana!
3815,"Servín,Cecilia","Mándeme Saludos, Flores"
3816,"Sérvulo,Felipe",Bien Lo Sé. Recuerdo
3817,"Sérvulo,Felipe",Caballerías Y Los Hombres
3818,"Sérvulo,Felipe",Debes Creerme
3819,"Sérvulo,Felipe",Despiertas Entre El Vaho
3820,"Sérvulo,Felipe",Durante Todo El Día
3821,"Sérvulo,Felipe",El Hechicero Y Su Poder Oculto
3822,"Sérvulo,Felipe",Entonces Entendí
3823,"Sérvulo,Felipe",Espera...
3824,"Sérvulo,Felipe",Espumeas El Puchero
3825,"Sérvulo,Felipe","Existes, Porque Veo El Rayo"
3826,"Sérvulo,Felipe",Esta Tarde Te Vi. Un Remolino
3827,"Sérvulo,Felipe",La Miré Y Me Ofreció
3828,"Sérvulo,Felipe",Regresa Un Tiempo
3829,"Sérvulo,Felipe",Se Ha Hecho Tarde
3830,"Sérvulo,Felipe",Sea Por Ti El Desorden
3831,"Sérvulo,Felipe",Te Miro
3832,"Sérvulo,Felipe",Tienes El Resplandor
3833,"Sérvulo,Felipe",Todo Se Hace Nuevo En El Silencio
3834,"Sérvulo,Felipe",Tú Sabes La Furia
3835,"Sérvulo,Felipe",Tus Manos Como Sur
3836,"Sérvulo,Felipe","Ya Ves, A Pesar De Todo"
3837,"Sérvulo,Felipe",Yo También He Estado Allí
3838,"Sevylla de Juana,Pedro",Catorce
3839,"Sevylla de Juana,Pedro",Veinticinco
3840,"Sevylla de Juana,Pedro",Veintiséis
3841,"Sevylla de Juana,Pedro",Treinta Y Cinco
3842,"Sevylla de Juana,Pedro",Nueve
3843,"Sevylla de Juana,Pedro",Trece
3844,"Sevylla de Juana,Pedro",Cinco
3845,"Sevylla de Juana,Pedro",Treinta Y Dos
3846,"Sevylla de Juana,Pedro",Cuatro
3847,"Sierra,Iván Francisco",Qué Dijo
3848,"Sierra,Iván Francisco",Te Vi
3849,"Sierra,Iván Francisco",De Ida Y Vuelta
3850,"Sierra,Iván Francisco",Hoy Espío Admirado
3851,"Sierra,Iván Francisco",Estando Temeroso En La Inconstancia
3852,"Sierra,Iván Francisco",Preferencia Sexual
3853,"Sierra,Iván Francisco",Ya Te Vas
3854,Silsh,Ellas Y Yo
3855,Silsh,Frida Frida Khalo
3856,Silsh,Juego Prohibido
3857,Silsh,Saltan
3858,Silsh,Perturbada La Noche
3859,"Silva-Rosas,Sonia",Eterno Retorno
3860,"Silva-Rosas,Sonia",Marionetas
3861,"Silva-Rosas,Sonia",...Relativo...
3862,"Silva-Rosas,Sonia",Plegaria
3863,"Silva-Rosas,Sonia",Más Allá De La Primera Imagen
3864,"Sinibaldi,Franceso","Ti Sembro Un Po Spento, E Chiamo Gioioso Col Sapor De La Quiete Quell'Alba Un Po Persa A Membrare Il Passato"
3865,"Sinibaldi,Franceso",Scendeva La Notturna E Silenziosa Quiete Che S'Alza Silente Alla Foce Del Cuore
3866,"Siroco,Jota",Ayer Me Fui A Un Casting De Poetas
3867,"Siroco,Jota","Hace Tiempo Que Tengo, Amigo Mío"
3868,"Siroco,Jota",Me Han Descontado En Nómina Un Relato
3869,"Siroco,Jota",¡Por Dios No Me Interrumpa
3870,"Siroco,Jota",Quise Ponerle Un Tanga A Las Ideas
3871,"Siroco,Jota",Yo No Soy Un Poeta
3872,"Siroco,Jota",Yo Soy Un Hombre
3873,"Slée-Egúsquiza,Luis Esteban",Una Vida Nueva
3874,"Slée-Egúsquiza,Luis Esteban","¡Vuelve Aquí!, Querida Niña"
3875,"Slée-Egúsquiza,Luis Esteban",Esquinita Linda
3876,"Slée-Egúsquiza,Luis Esteban",Quiero Cantar Al Amor A Tu Lado
3877,"Slée-Egúsquiza,Luis Esteban",De Algo Me Moriré Un Día
3878,"Slée-Egúsquiza,Luis Esteban","Te Reclamo Mi Misquiñahui, Porque Mi Soncollay"
3879,"Slée-Egúsquiza,Luis Esteban",Si No La Quiero Que Van Hacer
3880,"Slée-Egúsquiza,Luis Esteban",Mujercita Delicada
3881,"Slée-Egúsquiza,Luis Esteban",Si Tuvieras Otros Amores
3882,"Solano Grande,Santiago",El Ajiaceite
3883,"Soria Rentería,Miguel Ángel",Hermosa Amiga
3884,"Soria Rentería,Miguel Ángel",Si Me Dejaras Amarte
3885,"Suárez Trénor,Francisco",Sencillamente Agua
3886,"Suárez Trénor,Francisco","Y De Pronto, El Abismo"
3887,"Suozzo,Mariana",Ya No Te Rías
3888,"Suozzo,Mariana",Ventanas Que Cierro Para No Ver
3889,"Suozzo,Mariana",La Muerte
3890,"Suozzo,Mariana",Solo Vivo
3891,"Surià López,Scheherezade",Un Día Contigo
3892,"Surià López,Scheherezade",Un Amor No Confesado
3893,"Surià López,Scheherezade",Puedo Escribir Los Versos Más Tristes Esta Noche
3894,"Surià López,Scheherezade",Sé Que Te Tengo Aquí
3895,"Surián Balaguer,José María",Cómo No Querer Tocarte
3896,"Surián Balaguer,José María",Sin Ti
3897,Sverko,Te Haré Feliz?
3898,Sverko,Te Imaginé En Mi Cama
3899,"Taglia,Hugo Nicolás",Aturdido Por Los Imanes Del Tiempo
3900,"Taglia,Hugo Nicolás",Adriano Observaba Las Columnas De Trajano
3901,"Taglia,Hugo Nicolás",Tus Lágrimas Se Apiadan
3902,"Taglia,Hugo Nicolás",La Estrella Impuso Su Brillo De Rocío
3903,"Taglia,Hugo Nicolás",Puedes Ver El Ocaso
3904,"Tanned,Willhelm",Es Legal Legar Una Vida
3905,"Tanned,Willhelm",Veo El Pasar Del Tiempo
3906,"Tanned,Willhelm",La Crucifixión De Dalí Fue Salvador
3907,"Tanned,Willhelm",Sueñan Los Potros Con Ser Sementales
3908,"Tanned,Willhelm",Hoy He Soñado Improvisar
3909,"Tapia,Faustino Calixto",¡Qué Hermosas Las Montañas Dueñas De La Arboleda!
3910,"Tapia,Faustino Calixto",Se Quitó Los Decoros De Su Pelo
3911,"Tapia,Faustino Calixto","Cuando Pasen Los Años, Cuando El Mundo"
3912,"Tarriba Unger,Emmanuel",Oh Mi Dulce Ángel Caído
3913,"Tarriba Unger,Emmanuel",Pero Oscuro Atardecer Y Deprimente
3914,"Tomé,Jesús",Convertir En Sed Nuestra Tristeza
3915,"Tomé,Jesús",Ya No Acierto A Decir Lo Que Me Duele
3916,"Tomé,Jesús",Mañana Llegará Nuestro Descanso
3917,"Tomé,Jesús",Me Duele Que Hayas Vuelto
3918,"Tornabene,Gabriel Norberto","No Escucharé Jamás, El Eco De Tus Besos"
3919,"Tornabene,Gabriel Norberto",Qué Me Hace Pensar
3920,"Torrecillas Hernández,Laura","Y Es Que, No Se Sabe, O Se Desconoce, Lo Cual Nos Guía Al Mismo Camino"
3921,"Torrecillas Hernández,Laura",Si Creyera En Algo
3922,"Torres González,Evardo A.",Antonio Tiene Una Luna Y La Guarda En El Bolsillo
3923,"Tórtola,Luis Elías",Se Marchitan
3924,"Trazar,Alba",Mapuche Sur
3925,"Trazar,Alba",Las Risas Infantiles
3926,"Trazar,Alba",-¿Qué Miras Mujer...?
3927,"Trazar,Alba",Pájaros Sombríos
3928,"Trindade,Raúl",A Qué Huelen Las Rosas Cuando
3929,"Trindade,Raúl",Acaso Cuando Uno Miente
3930,"Trindade,Raúl",Acaso Uno Al Dormir
3931,"Trindade,Raúl",Cómo Se Llama La Droga
3932,"Trindade,Raúl",Con Qué Sueñan Cuando Duermen
3933,"Trindade,Raúl",Creerá En La Casualidad
3934,"Trindade,Raúl",Cuando Cantaba Janis Joplin
3935,"Trindade,Raúl",Cuando Otros Se Equivocan
3936,"Trindade,Raúl",Cuántas Estrellas Tiene
3937,"Trindade,Raúl",Cuántas Nubes Hacen Falta
3938,"Trindade,Raúl",Cuántos Cumpleaños Cada
3939,"Trindade,Raúl",Cuántos Pacíficos No Mueren
3940,"Trindade,Raúl",De Qué Color Son Las Primeras
3941,"Trindade,Raúl",De Qué Hablarán Las Cenizas
3942,"Trindade,Raúl",Dejará Algo Escrito El Zorro
3943,"Trindade,Raúl",Dónde Jugarán Las Muñecas
3944,"Trindade,Raúl",Existe Alguna Clase De Vampiros
3945,"Trindade,Raúl",Habrá Lugar Para Sentarse
3946,"Trindade,Raúl",Me Aplastará Su Ego Si Me
3947,"Trindade,Raúl",Quién Abre Los Sobres
3948,"Trindade,Raúl",Quién Castigó Con Llagas Al
3949,"Trindade,Raúl",Quién Hace Castillos De Arena
3950,"Trindade,Raúl",Quién Persigue Las Olas Desde El
3951,"Trindade,Raúl",Por Qué En El Invierno Cuando
3952,"Trindade,Raúl",Por Qué Las Arañas No Le Tejen
3953,"Trindade,Raúl",Por Qué No Todos Tenemos
3954,"Trindade,Raúl",Sabrán Mis Pulmones
3955,"Trindade,Raúl",Será Que La Experiencia Quedó
3956,"Trotta de Basciano,Irma",Zarparé En Silencio
3957,"Trotta de Basciano,Irma",Si La Duda Llama A Tu Puerta
3958,"Trotta de Basciano,Irma",Era Otro Tiempo
3959,"Trotta de Basciano,Irma",Quiero Saber Si Estoy
3960,"Trotta de Basciano,Irma",Una Angustia De Tiempo Dormida En El Mar - Alfonsina
3961,"Trotta de Basciano,Irma",Tus Ojos Le Negaron Al Sueño
3962,"Turull Bargués,José",Cuánta Paz En Tus Serenos Atardeceres
3963,"Unamuno,Gonzalo",¿A Dónde Habrás Ido A Parar
3964,"Unamuno,Gonzalo",Alimentarme Es Sólo
3965,"Unamuno,Gonzalo","Cada Día Que Pasa, Cada Día"
3966,"Unamuno,Gonzalo",Es Cierto Que Me Distraigo
3967,"Unamuno,Gonzalo",Me Falta Un Alfabeto
3968,"Unamuno,Gonzalo",Quisiera Decirte Cosas
3969,"Uquillas,Diego",Ahora Anidan En Tus Labios
3970,"Uquillas,Diego",Bastaron Unos Segundos
3971,"Uquillas,Diego",Cierro Los Ojos
3972,"Uquillas,Diego",Dibujo La Luz De Tu Sonrisa
3973,"Uquillas,Diego",¿Por Qué No Escribir De Amor?
3974,"Uquillas,Diego",Si Un Día Decides Buscarme
3975,"D'Urgell y Rubió,Jaume",Tizón Que Avanzas Impasible
3976,"D'Urgell y Rubió,Jaume",El Mendigo
3977,"D'Urgell y Rubió,Jaume",Cuando Tú No Estás
3978,"D'Urgell y Rubió,Jaume",Letras Muertas
3979,"D'Urgell y Rubió,Jaume",Soñarte
3980,"D'Urgell y Rubió,Jaume",Tú No Vales
3981,"D'Urgell y Rubió,Jaume",Esta Mañana
3982,"D'Urgell y Rubió,Jaume",Silencios
3983,"D'Urgell y Rubió,Jaume",Esta Mañana
3984,"D'Urgell y Rubió,Jaume",¿Por Qué?
3985,"D'Urgell y Rubió,Jaume",Hoy He Sabido Que Ya Es Mañana
3986,"D'Urgell y Rubió,Jaume",Sólo Es Una Foto
3987,"D'Urgell y Rubió,Jaume",Te Miro Y No Te Veo
3988,"D'Urgell y Rubió,Jaume",Verdes Laderas De Sierra Morena
3989,"D'Urgell y Rubió,Jaume",Tu Nombre
3990,"Uribe,Jael",Soy Mujer
3991,"Uribe,Jael",Se Detiene El Mundo Cuando Pasas
3992,"Uribe,Jael",No Sé Cómo Ni Cuándo Nos Encontrará La Angustia Sumergidos En La Cara De Este Llanto
3993,"Uribe,Jael",Y Él Le Dice
3994,"Vadillo Omaña,Gabriela",Si Vamos A Vivir Juntos Tú Y Yo
3995,"Vadillo Omaña,Gabriela","No Encontré El Amor, Y Busqué Ternura"
3996,"Vadillo Omaña,Gabriela","Ven, Regresa, Corazón Esquivo"
3997,"Vadillo Omaña,Gabriela",Cómo Puedo Decirte Que Te Amo
3998,"Vadillo Omaña,Gabriela",Vanidad
3999,"Vadillo Omaña,Gabriela",¿Quién Sufre Más?
4000,"Vadillo Omaña,Gabriela",Para Mi Tumba
4001,"Vadillo Omaña,Gabriela",Paulina
4002,"Vadillo Omaña,Gabriela",Sensual
4003,"Vadillo Omaña,Gabriela",Ruge El Mar Y El Cielo
4004,"Vadillo Omaña,Gabriela",Yo No Soy Templo De Tú Espíritu
4005,"Vadillo Omaña,Gabriela",Soledad
4006,"Vadillo Omaña,Gabriela",Te Recuerdo...
4007,"Vadillo Omaña,Gabriela",Voy A Escribir Un Verso
4008,"Vadillo Omaña,Gabriela",Volvamos A Encontrarnos
4009,"Vadillo Omaña,Gabriela",Ya Ves...
4010,"Vaeza Grego,Alfredo Horacio",...Y Al Sentir Que De Mí Algo Nacía
4011,"Vaeza Grego,Alfredo Horacio",Sabes
4012,"Vaeza Grego,Alfredo Horacio",El Lugar Más Sabio Del Sitema Solar
4013,"Vaeza Grego,Alfredo Horacio",El Ojo Se Cierra
4014,"Vaeza Grego,Alfredo Horacio",El Sueño
4015,"Vaeza Grego,Alfredo Horacio",En La Sed La No Explicación
4016,"Vaeza Grego,Alfredo Horacio",Último Acorde Que Escuchó Hendrix
4017,"Vaeza Grego,Alfredo Horacio",Incalculables Pantanos Imagina Su Mente
4018,"Vaeza Grego,Alfredo Horacio",Infantil Ceremonia
4019,"Vaeza Grego,Alfredo Horacio",La Circunferencia Gira
4020,"Vaeza Grego,Alfredo Horacio",Libertad Condicional
4021,"Vaeza Grego,Alfredo Horacio",Sin La Verdad No Hay Libertad
4022,"Vaeza Grego,Alfredo Horacio",Mano Que Señala Al Cielo
4023,"Vaeza Grego,Alfredo Horacio",Síntomas Ardientes De Repulsiones Vivas
4024,"Vaeza Grego,Alfredo Horacio",Soy El Imperdible Vuelo De Una Sombra
4025,"Vaeza Grego,Alfredo Horacio",Y Estoy Esperando Que Llegues En Un Cebra
4026,"Valcárcel,Celene","Cuando Llegue El Momento, Convertiré Mi Furia"
4027,"Valdés Díaz-Vélez,Jorge",No Es La Sombra Del Aire Lo Que Brilla
4028,"Valdés Díaz-Vélez,Jorge",Nox
4029,"Valdés Díaz-Vélez,Jorge",Hoy Dejé La Ciudad Mientras Dormía
4030,"Valdés Díaz-Vélez,Jorge",Formas Migratorias
4031,"Valdés Díaz-Vélez,Jorge",Las Posibilidades De Volverte A Encontrar
4032,"Valdés Díaz-Vélez,Jorge",El Cubista
4033,"Valdés Díaz-Vélez,Jorge",Materia Del Relámpago
4034,"Valdés Díaz-Vélez,Jorge",Sobre Mojado
4035,"Valdés Díaz-Vélez,Jorge",Pro Nobis
4036,"Valdés Díaz-Vélez,Jorge",Tatuada En Aire
4037,"Valdés Díaz-Vélez,Jorge",El Desastre
4038,"Valdés Díaz-Vélez,Jorge",El Tiempo Que Fue Siempre Tu Enemigo
4039,"Valdés Díaz-Vélez,Jorge",Qué Silencio Tan Sordo El De Esta Noche
4040,"Valdés Díaz-Vélez,Jorge",Matzhevá
4041,"Valdés Díaz-Vélez,Jorge",Los Argonautas
4042,"Valdés Díaz-Vélez,Jorge",La Manera De Peinarte Desnuda
4043,"Valdés Díaz-Vélez,Jorge",Tienes Que Detenerla
